trim_frames,head,overall,RealVideo-FakeAudio,FakeVideo-RealAudio,FakeVideo-FakeAudio
0,causal,0.7379807692307693,0.9837278106508875,0.5460607940446651,0.8948763250883393
0,spurious,0.2679581447963801,0.5088757396449703,0.35150434243176176,0.18367762979070398
