trim_frames,head,overall,RealVideo-FakeAudio,FakeVideo-RealAudio,FakeVideo-FakeAudio
0,causal,0.77891685520362,0.970414201183432,0.6395781637717122,0.8922261484098939
0,spurious,0.32345871040723984,0.5887573964497042,0.40764578163771714,0.23749660233759173
