trim_frames,head,overall,RealVideo-FakeAudio,FakeVideo-RealAudio,FakeVideo-FakeAudio
0,causal,0.8747878959276019,0.6257396449704141,0.8573200992555832,0.9015357434085349
0,spurious,0.2889210972850678,0.44378698224852076,0.40120967741935487,0.18340581679804294
