trim_frames,head,overall,RealVideo-FakeAudio,FakeVideo-RealAudio,FakeVideo-FakeAudio
0,causal,0.6652997737556561,0.9881656804733727,0.44168734491315137,0.8464256591465071
0,spurious,0.36690469457013575,0.5384615384615385,0.4707661290322581,0.26800761076379453
