trim_frames,head,overall,RealVideo-FakeAudio,FakeVideo-RealAudio,FakeVideo-FakeAudio
0,causal,0.748939479638009,0.8994082840236687,0.6058467741935484,0.8674232128295732
0,spurious,0.31066176470588236,0.4378698224852071,0.4158653846153846,0.21262571350910575
