trim_frames,head,overall,RealVideo-FakeAudio,FakeVideo-RealAudio,FakeVideo-FakeAudio
0,causal,0.796804298642534,0.9615384615384616,0.6502791563275433,0.9176406632237022
0,spurious,0.30359162895927605,0.4718934911242603,0.41919975186104214,0.19455014949714594
