trim_frames,head,overall,RealVideo-FakeAudio,FakeVideo-RealAudio,FakeVideo-FakeAudio
0,causal,0.9341770361990951,0.92603550295858,0.8960142679900744,0.9679940201141615
0,spurious,0.33031674208144796,0.4911242603550296,0.4245502481389578,0.24035063876053275
